ID;DATETIME_UTC;SPEED_KM;ALT;LAT;LON;SATS;HDOP;AGE;PM1;PM25;PM10;TA;RH;HPA;Bin0_Bound_0.35;Bin1_Bound_0.46; Bin2_Bound_0.66; Bin3_Bound_1.0;Bin4_Bound_1.3; Bin5_Bound_1.7; Bin6_Bound_2.3;Bin7_Bound_3.0; Bin8_Bound_4.0; Bin9_Bound_5.2;Bin10_Bound_6.5; Bin11_Bound_8.0; Bin12_Bound_10.0;Bin13_Bound_12.0; Bin14_Bound_14.0;Bin15_Bound_16.0;Bin16_Bound_18.0;Bin17_Bound_20.0;Bin18_Bound_22.0;Bin19_Bound_25.0;Bin20_Bound_28.0;Bin21_Bound_31.0;Bin22_Bound_34.0;Bin23_Bound_37.0;rejectCountGlitch;rejectCountLongTOF;sampleFlowRate_SFR(mL/s)?;laserStatus;samplingPeriod(s);opcN3temp;opcN3hum 
 1;12.11.2020 15:50:01;0;150;50.001232;8.261177;6;210;36;6.18;9.66;10.07;14.77;71.74;1010;79;16;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2.91;634;0.49;16.87;65.99
2;12.11.2020 15:50:03;0;150;50.001232;8.261177;6;191;35;3.47;3.85;3.85;14.79;71.74;1010;61;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.15;634;0.49;16.89;65.93
3;12.11.2020 15:50:04;0;150;50.001232;8.261177;6;210;35;6.07;8.22;8.30;14.77;71.79;1010;80;13;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.12;634;0.49;16.89;65.87
4;12.11.2020 15:50:05;0;150;50.001232;8.261177;6;210;34;4.88;7.10;93.02;14.77;71.81;1010;85;10;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.11;634;0.49;16.91;65.82
5;12.11.2020 15:50:06;0;150;50.001232;8.261177;6;210;35;5.22;18.28;29.82;14.77;71.88;1010;64;13;3;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.09;634;0.49;16.92;65.77
6;12.11.2020 15:50:07;0;150;50.001232;8.261177;6;210;34;4.86;8.50;8.90;14.73;71.91;1010;59;13;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.11;634;0.49;16.95;65.75
7;12.11.2020 15:50:08;0;150;50.001232;8.261177;6;210;35;3.88;4.54;4.57;14.76;71.97;1010;57;15;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.01;634;0.49;16.94;65.66
8;12.11.2020 15:50:09;0;150;50.001232;8.261177;6;210;35;4.63;6.40;6.60;14.74;72.01;1010;68;13;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2.95;634;0.49;16.96;65.64
9;12.11.2020 15:50:10;0;150;50.001232;8.261177;6;210;35;4.85;12.16;30.99;14.73;72.06;1010;57;11;4;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2.91;634;0.49;16.98;65.59
10;12.11.2020 15:50:11;0;150;50.001232;8.261177;6;210;35;3.99;4.33;4.33;14.74;72.08;1010;63;13;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.05;634;0.49;16.98;65.58
